Lämpötila Helsingissä,Sähkönkulutus Suomessa,Tuulivoimatuotanto,Ydinvoimatuotanto,Vesivoimatuotanto,Sähköntuotanto Suomessa,"Sähköntuotanto, yli/alijäämä"
-11.924,11427.0,1064.0,4361.0,2161.0,11121.0,287.1
-11.924,11370.0,1058.0,4365.5,2150.5,11090.0,149.09999
-11.924,11366.0,1058.0,4361.8,2169.09999,11106.0,148.9
-11.924,11362.0,1058.0,4363.19999,2185.8,11138.0,171.09999
-11.287,11355.0,1047.5,4362.69999,2222.3,11167.0,219.5
-11.287,11353.0,1031.0,4363.8,2236.8,11171.0,214.19999
-11.287,11321.0,1025.0,4361.5,2249.8,11176.0,230.09999
-11.287,11334.0,1025.0,4362.69999,2243.0,11165.0,187.3
-11.287,11286.0,1025.0,4365.3,2217.19999,11131.0,218.5
-11.287,11360.0,1017.0,4361.8,2212.19999,11207.0,222.19999
-11.287,11253.0,1023.0,4363.3,2202.8,11132.0,253.5
-11.287,11237.0,1038.0,4364.0,2192.8,11141.0,257.8
-11.287,11237.0,1047.0,4363.8,2181.3,11135.0,270.0
-11.287,11211.0,1047.0,4363.0,2172.3,11111.0,273.39999
-11.287,11201.0,1059.0,4362.19999,2170.3,11122.0,288.6
-11.287,11173.0,1077.0,4362.0,2155.3,11130.0,306.89999
-11.287,11166.0,1084.0,4363.69999,2141.3,11131.0,314.19999
-11.287,11164.0,1084.0,4360.8,2145.8,11123.0,324.19999
-11.287,11135.0,1098.0,4363.3,2135.0,11130.0,348.8
-11.287,11120.0,1106.0,4359.8,2127.19999,11127.0,335.8
-11.287,11120.0,1112.0,4362.3,2097.5,11103.0,329.69999
-11.287,11174.0,1125.0,4365.0,2002.2,11019.0,572.7
-11.287,11238.0,1144.0,4362.5,1954.8,10976.0,574.5
-11.287,11316.0,1154.5,4362.19999,1949.5,10964.0,465.6
-11.287,11358.0,1167.0,4362.8,1952.2,10962.0,384.69999
-11.287,11399.0,1157.0,4363.19999,1947.3,10942.0,314.89999
-11.287,11395.0,1146.0,4363.19999,1939.0,10919.0,321.8
-11.287,11422.0,1146.0,4360.69999,1938.5,10911.0,286.8
-11.287,11418.0,1166.0,4363.19999,1924.8,10914.0,289.0
-11.69,11491.0,1166.0,4360.8,1924.2,10921.0,242.8
-11.868,11498.0,1164.0,4364.0,1924.5,10919.0,247.3
-11.868,11474.0,1168.0,4361.69999,1925.4,10905.0,241.9
-11.868,11485.0,1168.0,4363.8,1916.5,10891.0,219.0
-11.868,11435.0,1165.0,4362.69999,1910.8,10865.0,245.5
-11.868,11485.0,1165.0,4363.5,1894.9,10887.0,214.0
-11.868,11448.0,1165.0,4363.3,1893.0,10871.0,233.8
-11.868,11445.0,1171.0,4364.69999,1895.3,10881.0,253.5
-11.868,11445.0,1171.0,4362.0,1892.8,10860.0,281.69999
-11.868,11463.0,1161.0,4362.19999,1892.2,10849.0,260.5
-12.48499,11467.0,1168.0,4363.69999,1891.5,10855.0,254.9
-12.48499,11467.0,1175.0,4361.3,1894.2,10878.0,270.89999
-12.48499,11472.0,1183.0,4362.0,1881.8,10886.0,109.3
-12.48499,11503.0,1198.0,4363.19999,1927.7,10949.0,220.0
-12.48499,11541.0,1212.0,4363.0,1930.7,10966.0,238.0
-12.48499,11489.0,1220.0,4362.5,1908.5,10951.0,246.19999
-12.48499,11477.0,1242.0,4364.19999,1819.7,10890.0,193.9
-12.48499,11502.0,1254.0,4363.19999,1776.4,10876.0,180.5
-12.48499,11441.0,1254.0,4364.0,1773.0,10863.0,210.3
-12.48499,11403.0,1260.5,4363.69999,1758.3,10830.0,211.69999
-12.48499,11394.0,1255.0,4364.8,1752.5,10823.0,228.69999
-12.48499,11372.0,1251.5,4362.69999,1739.7,10799.0,214.59999
-12.48499,11364.0,1254.0,4363.0,1721.3,10786.0,231.59999
-12.48499,11346.0,1276.0,4362.8,1713.8,10794.0,292.5
-13.122,11308.0,1272.5,4364.5,1710.7,10815.0,353.1
-13.122,11279.0,1276.0,4366.0,1704.0,10815.0,365.8
-13.122,11272.0,1295.0,4365.3,1696.5,10812.0,364.69999
-13.122,11219.0,1275.0,4362.8,1700.5,10781.0,401.69999
-13.122,11204.0,1267.0,4362.19999,1713.0,10775.0,426.69999
-13.122,11162.0,1273.0,4362.8,1715.3,10779.0,472.5
-13.122,11114.0,1257.0,4364.69999,1723.5,10797.0,577.6
-13.122,11125.0,1257.0,4365.19999,1709.5,10774.0,517.7
-13.122,11149.0,1266.0,4364.1,1693.8,10744.0,283.19999
-13.122,11148.0,1273.0,4364.8,1699.5,10743.0,277.0
-13.896,11192.0,1293.0,4365.5,1705.3,10749.0,238.3
-13.896,11170.0,1299.0,4364.69999,1719.2,10765.0,271.39999
-13.896,11194.0,1292.5,4364.8,1711.5,10742.0,209.69999
-13.896,11174.0,1285.0,4364.0,1694.7,10712.0,215.5
-13.896,11169.0,1265.0,4364.19999,1691.8,10681.0,198.4
-13.896,11122.0,1268.0,4362.0,1678.3,10657.0,211.8
-13.896,11137.0,1267.0,4363.0,1672.3,10648.0,199.8
-13.896,11122.0,1263.0,4362.8,1664.0,10622.0,185.5
-14.254,11091.0,1276.0,4361.0,1644.5,10599.0,186.09999
-14.416,11088.0,1302.0,4362.8,1627.0,10609.0,205.19999
-14.416,11076.0,1317.0,4364.3,1621.7,10613.0,216.8
-14.416,11058.0,1331.0,4363.8,1621.0,10601.0,213.19999
-14.416,11053.0,1338.0,4363.0,1619.7,10603.0,243.59999
-14.416,10982.0,1338.0,4364.3,1615.5,10595.0,295.19999
-14.416,10985.0,1355.0,4361.3,1610.8,10603.0,302.1
-14.416,10977.0,1363.0,4361.69999,1607.3,10583.0,275.1
-13.90199,10967.0,1383.0,4362.3,1594.3,10587.0,281.3
-13.90199,10949.0,1392.0,4361.3,1585.7,10563.0,274.8
-13.90199,10932.0,1399.0,4361.5,1586.3,10552.0,476.0
-13.90199,10942.0,1406.0,4364.19999,1560.0,10508.0,346.3
-13.90199,10973.0,1406.0,4365.69999,1570.7,10494.0,224.69999
-13.90199,10920.0,1406.0,4363.8,1566.5,10499.0,219.19999
-13.90199,10966.0,1419.0,4362.3,1568.3,10523.0,199.4
-13.90199,10968.0,1416.0,4362.0,1573.0,10513.0,201.4
-13.90199,10966.0,1411.0,4365.8,1600.09999,10528.0,225.4
-13.90199,10964.0,1411.0,4362.3,1613.8,10531.0,249.19999
-13.90199,10966.0,1396.0,4362.5,1628.2,10536.0,237.5
-13.90199,10946.0,1394.0,4363.3,1637.8,10552.0,255.3
-13.90199,10900.0,1405.0,4363.8,1632.8,10559.0,283.39999
-14.43699,10909.0,1399.0,4363.69999,1636.7,10543.0,268.6
-14.43699,10930.0,1406.0,4363.19999,1620.7,10538.0,242.3
-14.43699,10914.0,1408.5,4364.0,1609.3,10541.0,260.89999
-14.43699,10900.0,1403.0,4362.3,1599.2,10538.0,247.4
-14.43699,10907.0,1396.0,4365.5,1589.0,10519.0,232.09999
-14.43699,10871.0,1390.09999,4364.69999,1584.8,10487.0,247.4
-14.43699,10819.0,1384.0,4364.3,1580.0,10445.0,256.5
-14.962,10828.0,1372.0,4363.69999,1577.0,10446.0,240.0
-14.962,10841.0,1355.0,4362.5,1579.0,10452.0,241.09999
-14.962,10847.0,1359.0,4363.19999,1584.0,10437.0,238.5
-14.962,10808.0,1329.0,4361.5,1619.2,10412.0,247.4
-14.962,10825.0,1332.0,4365.19999,1604.8,10395.0,220.4
-14.962,10857.0,1354.0,4363.5,1612.3,10435.0,229.4
-14.978,10838.0,1348.0,4362.3,1605.0,10430.0,247.0
-15.553,10852.0,1340.0,4362.3,1595.5,10401.0,204.5
-15.553,10827.0,1333.0,4361.69999,1589.7,10372.0,170.09999
-15.553,10821.0,1320.0,4362.0,1594.7,10361.0,177.0
-15.553,10818.0,1315.0,4360.3,1596.2,10367.0,189.5
-15.553,10797.0,1298.5,4362.8,1601.5,10355.0,191.4
-15.553,10776.0,1291.0,4363.8,1595.9,10330.0,178.4
-15.553,10784.0,1289.5,4361.8,1583.2,10305.0,156.59999
-15.553,10772.0,1288.0,4360.5,1584.2,10292.0,124.7
-15.553,10782.0,1271.0,4362.8,1603.2,10285.0,122.9
-15.553,10763.0,1260.0,4362.3,1602.5,10281.0,140.69999
-15.752,10763.0,1253.0,4362.3,1599.3,10276.0,131.09999
-16.103,10786.0,1239.0,4361.69999,1608.3,10276.0,120.5
-16.103,10733.0,1233.0,4363.8,1605.0,10247.0,125.3
-16.103,10729.0,1233.0,4362.0,1602.0,10244.0,130.09999
-16.103,10749.0,1223.0,4365.5,1598.0,10237.0,92.87
-16.103,10740.0,1230.0,4361.5,1576.8,10211.0,126.8
-16.103,10733.0,1236.0,4364.5,1595.0,10247.0,172.59999
-16.103,10720.0,1220.5,4362.8,1588.5,10227.0,160.8
-16.103,10713.0,1208.0,4361.5,1590.3,10205.0,180.69999
-16.103,10663.0,1206.0,4364.19999,1604.3,10224.0,239.9
-16.103,10713.0,1203.5,4363.8,1605.8,10235.0,216.19999
-16.103,10713.0,1201.0,4364.0,1618.2,10235.0,204.09999
-16.103,10646.0,1203.0,4361.3,1626.5,10216.0,256.3
-16.103,10679.0,1200.5,4363.8,1636.7,10234.0,252.0
-16.103,10653.0,1190.0,4362.19999,1635.8,10223.0,264.1
-16.103,10683.0,1202.0,4363.0,1634.7,10251.0,260.5
-16.103,10680.0,1216.0,4364.8,1630.2,10268.0,271.1
-16.103,10676.0,1206.0,4364.19999,1625.0,10254.0,272.89999
-16.11199,10673.0,1198.0,4363.69999,1627.7,10245.0,249.19999
-16.674,10657.0,1201.0,4361.19999,1626.3,10248.0,266.5
-16.674,10669.0,1201.0,4359.5,1623.8,10253.0,269.1
-16.674,10644.0,1201.0,4363.0,1624.2,10242.0,281.19999
-16.674,10646.0,1209.0,4363.19999,1634.3,10255.0,293.69999
-16.674,10633.0,1181.5,4362.3,1641.7,10226.0,278.69999
-16.674,10624.0,1167.0,4362.5,1635.7,10213.0,275.69999
-16.674,10631.0,1154.0,4363.19999,1635.8,10204.0,317.6
-16.674,10648.0,1141.5,4362.3,1647.3,10191.0,307.89999
-16.674,10631.0,1115.0,4362.69999,1642.7,10168.0,316.1
-16.674,10639.0,1099.0,4363.5,1656.8,10157.0,316.19999
-16.674,10616.0,1080.0,4362.19999,1665.3,10140.0,312.0
-16.674,10615.0,1068.5,4362.69999,1665.5,10134.0,281.39999
-16.674,10658.0,1064.0,4364.3,1643.7,10120.0,245.8
-16.674,10654.0,1054.0,4364.0,1642.2,10119.0,232.9
-16.674,10669.0,1048.0,4363.69999,1635.0,10124.0,233.09999
-16.674,10690.0,1044.0,4364.5,1633.8,10109.0,165.59999
-16.674,10685.0,1036.0,4363.8,1612.8,10071.0,152.69999
-16.674,10704.0,1023.0,4362.19999,1609.3,10052.0,101.3
-16.674,10676.0,1023.0,4360.8,1595.8,10026.0,93.60999
-16.786,10673.0,1026.0,4360.5,1596.8,10029.0,123.8
-16.786,10674.0,1026.0,4360.0,1596.2,10031.0,106.0
-16.786,10685.0,1012.0,4361.3,1595.8,10021.0,92.51
-16.786,10688.0,1004.0,4362.8,1596.5,10018.0,73.34
-16.786,10679.0,998.0,4362.19999,1593.7,10003.0,84.23
-16.786,10680.0,998.0,4363.5,1589.5,10014.0,85.23999
-16.786,10672.0,992.00999,4366.5,1579.8,10017.0,74.43999
-16.786,10686.0,986.0,4363.8,1574.5,10007.0,178.8
-16.786,10662.0,957.01999,4360.19999,1591.2,10001.0,175.69999
-16.19999,10656.0,957.0,4363.8,1587.0,9999.5,198.9
-16.19999,10672.0,963.0,4364.8,1612.0,10030.0,210.5
-16.19999,10663.0,953.0,4364.19999,1614.0,10028.0,207.0
-16.19999,10674.0,946.0,4364.0,1609.0,10024.0,183.19999
-16.19999,10699.0,940.00999,4363.5,1605.0,10013.0,152.19999
-16.19999,10652.0,927.04999,4364.0,1601.2,9981.5,169.59999
-15.802,10693.0,918.04999,4363.19999,1605.7,9982.5,145.59999
-15.624,10669.0,897.50999,4364.69999,1604.8,9951.2,121.59999
-15.624,10645.0,888.00999,4364.8,1600.7,9932.79999,126.7
-15.624,10653.0,882.0,4365.0,1593.2,9929.29999,111.0
-15.624,10663.0,874.0,4364.69999,1596.7,9938.79999,118.9
-15.624,10662.0,867.00999,4365.69999,1603.5,9930.7,107.09999
-15.624,10667.0,859.0,4363.19999,1604.2,9922.0,89.23999
-15.624,10647.0,852.0,4364.0,1599.7,9897.39999,98.95
-15.089,10656.0,844.0,4364.0,1600.0,9906.0,93.35999
-15.089,10641.0,842.50999,4362.19999,1600.7,9905.5,107.7
-15.089,10669.0,840.50999,4364.3,1605.7,9909.0,65.53
-15.089,10660.0,825.00999,4363.19999,1597.8,9887.5,52.89
-15.089,10641.0,822.0,4365.0,1607.2,9879.79999,473.8
-15.089,10689.0,829.0,4363.19999,1650.8,9938.79999,386.3
-15.089,10710.0,817.0,4367.69999,1661.5,9952.79999,354.1
-15.089,10763.0,806.0,4361.5,1664.7,9956.29999,281.0
-15.089,10763.0,806.0,4363.3,1647.8,9955.2,278.1
-15.089,10762.0,798.00999,4363.19999,1650.7,9953.79999,280.89999
-15.089,10763.0,793.00999,4363.19999,1642.3,9931.29999,261.8
-14.539,10796.0,782.00999,4366.0,1635.5,9927.7,224.4
-14.539,10780.0,765.08,4364.69999,1642.2,9905.2,211.9
-14.539,10790.0,756.0,4363.0,1642.8,9886.79999,167.8
-14.539,10838.0,752.51999,4363.8,1641.7,9903.5,181.59999
-14.539,10811.0,749.0,4364.0,1647.8,9895.7,148.3
-14.539,10855.0,740.0,4361.3,1646.5,9872.89999,116.2
-14.539,10859.0,733.0,4364.3,1655.2,9890.1,133.09999
-14.539,10836.0,734.0,4363.69999,1650.5,9891.7,144.09999
-14.539,10851.0,734.0,4364.0,1650.0,9905.2,144.5
-14.539,10882.0,734.0,4363.8,1650.09999,9897.79999,105.9
-14.539,10890.0,734.0,4364.3,1651.2,9888.29999,91.78
-14.539,10913.0,731.0,4364.8,1639.0,9882.29999,58.49
-14.343,10930.0,741.98,4366.0,1622.9,9894.5,42.65999
-13.993,10867.0,742.0,4366.0,1608.3,9889.79999,236.69999
-13.993,10822.0,751.0,4365.0,1646.3,9930.29999,258.3
-13.993,10848.0,754.0,4366.3,1656.5,9954.1,262.39999
-13.993,10819.0,750.50999,4364.5,1642.7,9924.79999,221.69999
-13.993,10828.0,747.0,4364.8,1637.7,9915.0,215.4
-13.993,10849.0,739.0,4365.19999,1634.7,9926.79999,224.69999
-13.993,10876.0,736.00999,4366.3,1644.8,9926.2,191.19999
-13.993,10901.0,732.00999,4363.8,1638.3,9894.5,150.69999
-13.993,10863.0,720.50999,4363.5,1640.0,9879.7,174.19999
-13.993,10885.0,711.0,4364.8,1650.7,9890.5,143.19999
-13.993,10873.0,706.00999,4365.0,1656.3,9878.0,144.9
-13.993,10870.0,693.05999,4365.19999,1666.0,9878.79999,153.19999
-13.45299,10893.0,682.00999,4363.8,1669.8,9866.89999,121.09999
-13.45299,10928.0,664.01999,4362.5,1683.0,9850.29999,68.4
-13.45299,10929.0,656.0,4362.69999,1661.3,9815.79999,4.04
-13.45299,10939.0,650.0,4364.69999,1669.8,9824.79999,30.6
-13.45299,10940.0,659.0,4364.5,1679.2,9836.7,41.32
-13.45299,10949.0,665.0,4366.0,1683.3,9842.0,34.89
-13.45299,10951.0,678.99,4362.19999,1693.8,9855.7,52.38
-13.45299,10978.0,679.98,4362.5,1694.2,9882.79999,51.75
-13.45299,10996.0,684.0,4365.0,1705.7,9931.29999,-64.18
-13.45299,11030.0,684.0,4360.19999,1712.0,9927.79999,0.7849
-13.45299,11052.0,686.0,4361.0,1718.8,9942.29999,88.95
-13.45299,11058.0,689.50999,4364.8,1752.59999,9969.5,83.12
-13.093,11068.0,693.0,4365.69999,1752.3,9988.7,108.8
-12.933,11085.0,699.0,4361.8,1764.3,10003.0,99.21999
-12.933,11092.0,691.01999,4362.0,1767.5,9995.5,114.2
-12.933,11102.0,680.50999,4361.8,1778.2,9980.39999,91.31
-12.933,11108.0,664.0,4362.8,1788.5,9979.0,90.84
-12.933,11103.0,657.0,4364.8,1792.0,9983.2,103.7
-12.933,11084.0,652.51999,4364.8,1793.5,9964.2,102.8
-12.933,11095.0,642.0,4363.69999,1766.9,9939.7,134.19999
-12.933,11123.0,642.0,4365.0,1740.3,9907.0,98.09
-12.933,11087.0,635.0,4363.3,1727.8,9874.5,110.8
-12.933,11096.0,640.99,4365.19999,1736.7,9894.29999,117.9
-12.42399,11072.0,630.0,4363.3,1744.0,9896.2,127.7
-12.42399,11119.0,623.0,4364.0,1749.7,9892.7,95.84
-12.42399,11115.0,625.99,4363.3,1761.3,9901.1,74.96999
-12.42399,11129.0,623.0,4362.69999,1750.2,9891.29999,67.84
-12.42399,11148.0,613.0,4362.8,1735.2,9864.0,-5.43799
-12.42399,11135.0,606.0,4362.3,1708.7,9836.0,357.3
-12.42399,11118.0,600.0,4363.5,1693.2,9829.2,293.1
-12.42399,11132.0,603.49,4367.5,1714.0,9889.29999,234.59999
-11.893,11086.0,607.0,4361.19999,1721.7,9885.0,212.8
-11.893,11131.0,607.0,4365.19999,1740.2,9908.89999,191.3
-11.893,11124.0,611.49,4363.8,1741.0,9922.7,196.69999
-11.893,11128.0,620.99,4363.3,1741.7,9911.7,193.5
-11.893,11128.0,621.0,4364.0,1751.8,9915.79999,209.4
-11.893,11161.0,630.0,4364.0,1745.7,9916.7,178.5
-11.893,11156.0,636.0,4362.69999,1744.2,9949.6,211.4
-11.893,11218.0,642.0,4363.19999,1747.5,9963.79999,186.19999
-11.893,11237.0,647.97,4363.19999,1747.2,9971.0,234.3
-11.893,11191.0,653.99,4364.0,1747.8,9968.29999,261.8
-11.893,11191.0,659.98,4364.19999,1767.7,9988.0,316.1
-11.893,11196.0,660.0,4364.8,1797.3,10002.0,299.5
-11.893,11188.0,660.0,4362.69999,1791.8,9986.79999,302.69999
-11.893,11176.0,656.0,4363.5,1796.59999,10008.0,322.19999
-11.893,11224.0,659.0,4363.0,1792.5,10033.0,289.1
-11.893,11233.0,666.0,4366.8,1808.8,10047.0,312.3
-11.893,11208.0,666.0,4364.19999,1825.8,10057.0,338.0
-11.893,11242.0,659.0,4363.8,1864.3,10090.0,-63.68999
-11.893,11265.0,655.0,4364.19999,1875.9,10106.0,62.09
-11.893,11236.0,647.0,4362.0,1914.8,10136.0,182.3
-11.282,11284.0,639.0,4364.0,1955.8,10186.0,271.69999
-11.282,11347.0,632.0,4360.19999,1981.3,10192.0,228.3
-11.282,11339.0,621.0,4365.8,1964.3,10176.0,189.9
-11.282,11370.0,613.00999,4364.8,1962.0,10168.0,167.19999
-11.282,11303.0,608.99,4358.69999,1962.8,10148.0,218.0
-11.282,11324.0,609.0,4365.5,1977.7,10147.0,196.5
-10.944,11294.0,609.0,4362.3,1994.0,10165.0,233.3
-10.696,11329.0,603.99,4365.19999,2010.7,10195.0,231.09999
-10.696,11329.0,607.0,4364.0,2033.3,10219.0,245.4
-10.696,11368.0,613.99,4363.0,2060.0,10241.0,248.69999
-10.696,11323.0,620.0,4360.0,2076.69999,10241.0,271.0
-10.156,11338.0,620.0,4361.0,2070.5,10241.0,264.6
-10.156,11316.0,620.0,4361.8,2076.5,10274.0,320.6
-10.156,11391.0,620.0,4365.3,2084.5,10306.0,283.39999
-10.156,11369.0,627.0,4365.69999,2085.69999,10301.0,308.39999
-10.156,11361.0,614.50999,4365.3,2096.3,10271.0,277.1
-9.6255,11339.0,605.0,4360.0,2092.0,10246.0,251.09999
-9.6255,11384.0,598.0,4361.3,2071.19999,10234.0,233.4
-9.6255,11426.0,585.00999,4359.19999,2030.3,10180.0,209.69999
-9.6255,11409.0,581.0,4366.3,2035.2,10193.0,190.5
-9.6255,11397.0,569.0,4366.5,2031.0,10175.0,197.09999
-9.6255,11419.0,563.0,4359.69999,2045.0,10179.0,187.09999
-9.08019,11436.0,563.0,4362.3,2049.3,10202.0,201.09999
-9.08019,11461.0,568.94,4365.3,2055.0,10227.0,190.0
-9.08019,11450.0,569.0,4362.0,2058.8,10225.0,196.0
-9.08019,11459.0,562.03999,4361.69999,2065.5,10230.0,184.0
-9.08019,11474.0,568.0,4363.8,2072.5,10245.0,198.19999
-9.08019,11445.0,556.0,4364.69999,2084.69999,10255.0,230.8
-9.08019,11451.0,556.0,4363.19999,2094.0,10256.0,232.19999
-9.08019,11502.0,556.0,4364.5,2093.5,10248.0,175.3
-9.08019,11498.0,556.0,4364.0,2092.0,10223.0,157.59999
-8.7245,11475.0,563.0,4364.5,2081.8,10227.0,169.69999
-8.5654,11475.0,569.0,4364.0,2071.5,10219.0,151.8
-8.5654,11457.0,569.0,4363.5,2071.0,10222.0,182.3
-8.5654,11435.0,560.0,4364.3,2058.0,10180.0,167.3
-8.5654,11414.0,554.0,4363.8,2066.3,10181.0,206.5
-7.9793,11430.0,548.0,4362.3,2080.5,10202.0,202.8
-7.9793,11443.0,541.0,4362.3,2100.69999,10218.0,221.69999
-7.9793,11411.0,541.0,4356.8,2137.0,10246.0,268.39999
-7.9793,11426.0,541.0,4355.69999,2136.69999,10236.0,232.9
-7.9793,11429.0,541.0,4354.69999,2122.69999,10217.0,198.9
-7.9793,11472.0,533.0,4354.19999,2121.69999,10214.0,187.09999
-7.9793,11471.0,525.0,4353.69999,2120.3,10206.0,168.8
-7.9793,11454.0,498.00999,4352.0,2120.5,10185.0,181.8
-7.9793,11451.0,486.51999,4355.0,2107.19999,10148.0,154.0
-7.9793,11425.0,477.52999,4356.69999,2116.0,10158.0,173.69999
-7.9793,11453.0,476.99,4356.19999,2128.5,10178.0,165.69999
-7.9793,11452.0,481.0,4355.0,2128.5,10165.0,167.09999
-7.9793,11461.0,481.0,4353.0,2130.0,10193.0,161.3
-7.9793,11450.0,481.0,4354.0,2110.8,10182.0,168.9
-7.9793,11458.0,473.0,4353.5,2091.9,10161.0,135.4
-7.9793,11478.0,469.50999,4356.0,2071.69999,10129.0,81.78
-7.9793,11453.0,459.0,4353.3,2065.0,10110.0,83.12
-7.9793,11414.0,451.00999,4355.69999,2065.5,10096.0,102.2
-7.9793,11444.0,451.0,4354.5,2054.0,10105.0,84.15
-7.9793,11445.0,451.0,4355.69999,2045.8,10080.0,58.72999
-7.9793,11430.0,444.0,4356.0,2045.3,10052.0,63.07999
-7.9793,11417.0,431.00999,4356.8,2018.5,10018.0,23.28999
-7.9793,11402.0,431.0,4357.3,2020.8,10013.0,23.52
-7.9793,11410.0,425.0,4359.0,1983.5,9988.0,-27.60999
-7.9793,11400.0,415.0,4359.3,1969.8,9978.2,-12.09
-7.9793,11427.0,415.0,4353.5,1969.0,9972.79999,-35.53999
-7.9793,11433.0,405.0,4354.69999,1957.2,9959.5,-63.43999
-7.9793,11369.0,405.0,4354.8,1961.3,9962.7,9.79299
-7.9793,11389.0,405.0,4356.3,1959.8,9985.7,-21.57999
-7.9793,11388.0,405.0,4358.19999,1954.3,9986.79999,13.44
-7.9793,11374.0,405.0,4358.19999,1966.7,9994.2,14.39
-7.9793,11374.0,405.0,4356.0,1959.2,9991.79999,18.17
-7.9793,11397.0,405.0,4358.0,1963.8,10010.0,-0.9144
-7.9793,11368.0,399.0,4357.3,1954.8,9998.5,20.03
-7.9793,11355.0,399.0,4358.0,1961.0,9988.0,15.35999
-7.9793,11356.0,399.0,4356.3,1958.5,9959.7,14.05
-7.9793,11346.0,405.0,4354.3,1948.3,9947.7,3.98099
-7.9793,11342.0,411.0,4355.8,1940.8,9970.0,50.89999
-7.9793,11389.0,419.0,4359.0,1933.0,9996.0,30.80999
-8.54499,11312.0,426.0,4358.69999,1934.0,9987.2,116.8
-8.54499,11365.0,426.0,4356.8,1949.2,10021.0,98.87999
-8.54499,11361.0,434.99,4354.3,1948.8,10026.0,69.42
-8.54499,11331.0,438.99,4360.5,1938.5,10017.0,107.0
-8.54499,11329.0,435.49,4357.8,1955.5,10028.0,121.3
-8.54499,11343.0,429.0,4356.5,1970.7,10039.0,138.0
-8.54499,11364.0,423.0,4358.19999,1981.7,10042.0,96.09
-8.54499,11381.0,423.0,4359.3,1983.7,10046.0,88.03
-8.54499,11388.0,423.0,4358.5,1989.2,10058.0,101.8
-8.54499,11340.0,429.0,4357.0,1975.2,10054.0,123.3
-8.54499,11358.0,422.0,4359.8,1993.0,10075.0,132.09999
-8.54499,11372.0,422.0,4358.19999,1989.3,10090.0,99.84
-8.54499,11398.0,422.0,4358.3,1968.2,10066.0,38.99
-8.54499,11399.0,415.06,4358.3,1950.5,10033.0,23.73
-9.1209,11357.0,409.0,4358.5,1961.2,10024.0,75.81999
-9.1209,11365.0,409.0,4358.5,1972.0,10032.0,44.07999
-9.1209,11394.0,403.0,4358.0,1988.2,10065.0,76.12999
-9.1209,11402.0,392.01999,4358.19999,1988.8,10069.0,43.89999
-9.1209,11408.0,381.0,4356.69999,1998.3,10065.0,77.89
-9.1209,11424.0,366.02999,4358.0,2000.7,10050.0,47.84
-9.1209,11425.0,357.0,4357.8,2020.5,10051.0,60.38
-9.1209,11438.0,347.51999,4355.8,2058.0,10080.0,66.71999
-9.6408,11441.0,344.0,4359.0,2091.0,10124.0,98.37999
-9.6408,11481.0,335.00999,4355.69999,2087.8,10124.0,70.79999
-9.6408,11470.0,329.0,4358.0,2097.69999,10132.0,48.21999
-10.186,11491.0,320.0,4361.1,2095.0,10134.0,36.56
-10.186,11519.0,326.0,4358.5,2093.8,10132.0,14.75
-10.186,11489.0,323.0,4355.3,2088.19999,10138.0,45.13
-10.186,11522.0,320.0,4357.19999,2090.8,10158.0,19.55
-10.186,11546.0,320.0,4357.19999,2091.5,10153.0,-8.29899
-10.186,11546.0,313.0,4358.8,2095.3,10133.0,-35.27
-10.186,11550.0,313.0,4358.19999,2089.0,10143.0,-22.12999
-10.711,11579.0,313.0,4358.0,2093.5,10163.0,-3.76399
-10.711,11606.0,313.0,4357.8,2107.69999,10165.0,15.6
-10.711,11620.0,304.06,4359.5,2113.8,10161.0,-16.5
-10.711,11653.0,311.0,4356.3,2124.19999,10177.0,-39.78
-10.711,11680.0,304.0,4359.19999,2127.19999,10195.0,-49.21999
-10.711,11671.0,304.0,4358.8,2137.3,10189.0,-47.85999
-10.711,11646.0,311.0,4358.0,2143.3,10202.0,-12.96
-11.287,11665.0,311.0,4358.8,2141.5,10190.0,-38.09
-11.287,11691.0,305.0,4359.69999,2141.5,10209.0,-33.97999
-11.287,11725.0,301.00999,4359.0,2175.5,10245.0,-22.48
-11.287,11725.0,297.0,4357.8,2207.69999,10277.0,260.89999
-11.287,11742.0,289.0,4357.0,2190.0,10262.0,125.5
-11.939,11709.0,289.0,4357.69999,2177.8,10252.0,7.49399
-11.939,11749.0,289.0,4357.3,2189.8,10275.0,-85.48999
-11.939,11752.0,281.0,4357.0,2206.09999,10280.0,-171.0
-11.939,11780.0,271.0,4358.69999,2200.3,10275.0,-178.8
-11.939,11777.0,271.0,4358.0,2193.0,10276.0,-192.3
-11.939,11788.0,271.0,4360.0,2196.5,10282.0,-176.5
-11.939,11800.0,278.0,4359.5,2223.19999,10311.0,-156.59999
-11.939,11789.0,284.98,4358.69999,2251.5,10371.0,-100.0
-12.505,11785.0,287.98,4360.3,2258.8,10376.0,-73.62999
-12.505,11776.0,291.99,4359.8,2261.19999,10379.0,-42.64999
-12.505,11789.0,292.0,4360.19999,2263.3,10403.0,-33.50999
-12.505,11779.0,298.0,4358.69999,2273.3,10426.0,-7.85599
-12.505,11801.0,298.0,4355.8,2284.0,10464.0,27.48999
-11.939,11846.0,292.02999,4359.5,2291.3,10489.0,15.16
-11.939,11812.0,288.50999,4356.69999,2298.19999,10482.0,35.24
-11.939,11806.0,285.0,4359.0,2299.5,10488.0,12.94999
