Viim.,Avoin,Korkea,Matala,Vol.
8859.96,8956.34,8956.34,8850.41,77460000
8712.23,8855.72,8855.72,8711.64,65490000
8855.23,8785.42,8910.18,8779.48,63040000
9093.25,8890.83,9093.25,8890.83,59220000
9026.98,9102.29,9102.29,8974.61,55150000
9046.55,8995.45,9066.78,8927.89,54550000
8980.19,9035.72,9048.12,8959.13,53510000
8920.47,8957.62,8973.42,8884.36,60690000
8986.33,8911.16,8999.5,8898.23,49560000
8795.74,8879.65,8880.43,8795.74,64950000
8732.06,8787.48,8791.83,8683.91,84860000
8593.94,8734.85,8785.81,8571.92,55620000
8709.58,8643.89,8709.58,8643.89,61420000
8800.31,8689.58,8822.98,8643.05,45010000
8755.28,8762.2,8841.52,8743.44,40900000
9029.3,8799.64,9029.3,8799.64,57240000
9044.43,9067.71,9083.39,8998.14,44680000
9162.21,9050.83,9216.53,9033.48,56190000
9238.26,9216.97,9307.8,9207.74,52620000
9233.82,9228.83,9242.41,9168.64,39630000
9210.47,9258.59,9271.1,9193.63,38450000
9176.17,9180.96,9202.47,9136.9,35470000
9207.46,9216.7,9254.24,9188.92,33570000
9293.61,9233.29,9313.4,9206.25,46560000
9323.52,9264.36,9342.44,9248.87,38290000
9436.93,9372.15,9453.84,9365.29,53070000
9485.01,9457.28,9489.33,9447.17,35260000
9439.9,9474.56,9491.59,9417.0,41920000
9443.85,9414.43,9497.63,9391.32,39710000
9512.22,9465.38,9538.74,9459.0,45860000
9583.9,9565.3,9610.78,9551.39,73100000
9477.27,9583.24,9583.24,9456.09,58530000
9535.03,9481.47,9535.86,9445.63,49490000
9517.15,9534.02,9542.81,9465.81,51520000
9421.78,9460.59,9506.3,9393.64,108790000
9446.21,9438.34,9484.22,9400.08,55730000
9473.05,9460.54,9485.66,9427.05,51900000
9585.74,9515.52,9589.65,9483.07,53650000
9707.32,9619.19,9727.92,9610.8,58280000
9621.18,9707.18,9750.71,9621.18,66450000
9586.61,9617.07,9624.93,9579.68,76090000
9657.65,9635.81,9678.65,9614.09,77270000
9631.94,9693.71,9696.65,9618.49,55910000
9675.85,9651.93,9685.97,9630.31,51310000
9665.05,9708.15,9715.56,9648.75,41570000
9700.38,9661.63,9730.7,9645.26,53150000
9755.16,9719.09,9765.93,9717.0,32630000
9659.28,9762.45,9771.2,9638.77,45010000
9679.82,9676.21,9695.92,9644.57,47940000
9573.58,9683.31,9683.31,9563.21,111450000
9585.06,9581.14,9623.51,9546.94,44000000
9633.92,9638.57,9679.59,9620.76,44910000
9688.34,9611.43,9690.07,9583.06,40120000
9669.68,9648.75,9688.97,9624.63,42730000
9608.61,9651.54,9655.01,9569.78,51680000
9780.37,9610.21,9797.36,9610.21,60860000
9758.23,9802.52,9808.61,9729.9,75920000
9750.96,9774.6,9799.31,9715.87,41770000
9701.6,9757.37,9768.09,9701.6,37010000
9642.32,9701.75,9702.63,9630.5,38160000
9595.62,9618.5,9618.5,9538.17,39280000
9724.72,9643.34,9725.0,9632.3,40860000
9754.65,9766.38,9790.28,9704.66,42450000
9740.62,9735.29,9747.77,9707.78,41340000
9888.14,9751.26,9888.14,9751.26,44040000
9940.84,9894.64,9948.58,9878.84,95480000
9990.2,9959.71,9999.9,9949.08,46740000
10058.16,10001.53,10070.07,9995.67,37900000
9933.37,10004.63,10007.97,9927.09,39110000
9933.69,9927.91,9947.19,9876.35,34110000
9720.02,9913.35,9913.35,9720.02,88660000
9652.42,9702.63,9720.26,9632.89,39550000
9672.54,9654.11,9680.45,9621.04,40400000
9652.03,9653.31,9698.48,9628.03,42520000
9546.01,9649.67,9661.67,9539.5,46970000
9448.57,9469.61,9471.43,9413.12,166460000
9638.07,9525.61,9638.07,9525.61,46860000
9745.72,9646.3,9768.6,9637.44,51140000
9879.17,9774.6,9889.91,9774.6,46500000
9889.3,9850.84,9911.48,9825.04,39370000
9926.13,9867.5,9931.93,9863.76,33450000
9874.01,9933.59,9934.65,9853.38,34480000
9814.26,9871.93,9880.45,9814.26,40080000
9785.47,9752.72,9820.27,9752.72,40360000
9798.29,9789.57,9818.87,9767.07,35070000
9827.52,9790.13,9827.52,9769.41,34650000
9789.26,9836.73,9836.73,9756.58,43340000
9757.02,9792.79,9813.86,9731.32,35310000
9708.67,9772.23,9782.4,9702.19,54120000
9775.62,9709.01,9783.5,9700.69,36610000
9809.73,9771.4,9813.05,9753.76,32450000
9746.93,9816.07,9816.07,9746.93,42240000
9688.31,9668.83,9721.75,9606.56,108250000
9681.76,9681.62,9703.04,9652.88,56810000
9611.4,9679.83,9679.98,9608.76,36900000
9497.05,9566.71,9573.1,9462.54,64830000
9417.52,9452.03,9468.39,9411.37,53600000
9443.57,9411.2,9475.3,9410.2,39860000
9338.9,9295.91,9342.26,9265.39,38450000
9260.79,9342.65,9394.53,9236.02,59290000
9206.87,9267.37,9296.64,9172.65,53660000
9083.16,9158.01,9158.01,9081.07,51920000
9174.15,9122.56,9213.94,9122.56,44960000
8987.89,9171.59,9171.59,8963.53,53200000
9084.57,9008.5,9086.01,9005.59,40720000
9100.34,9106.58,9110.77,9006.35,50730000
9280.47,9136.26,9280.5,9124.23,58510000
9309.84,9268.76,9309.84,9212.4,45170000
9242.22,9327.22,9370.74,9228.36,48710000
9359.08,9288.65,9360.09,9264.97,40870000
9347.75,9339.9,9366.44,9320.59,34560000
9151.79,9318.72,9318.72,9151.79,46050000
9190.01,9188.74,9255.9,9186.12,41520000
9234.32,9245.02,9250.28,9209.97,22910000
9175.69,9236.01,9257.59,9141.36,77390000
9042.52,9116.23,9122.89,9035.08,44380000
9008.96,9031.5,9031.5,8942.77,57360000
9023.02,8981.25,9025.25,8885.11,50740000
9081.9,9010.5,9081.9,8983.59,46620000
9048.39,9081.72,9109.24,9020.89,39450000
9042.04,9073.08,9107.11,9029.89,33030000
9118.88,9051.6,9136.66,9051.6,36630000
9148.29,9157.09,9223.51,9148.29,35920000
9320.33,9194.27,9343.67,9194.27,53620000
9270.91,9278.37,9294.77,9226.45,39750000
9317.65,9265.85,9365.84,9253.85,40660000
9250.34,9301.68,9305.06,9231.75,41060000
9184.56,9245.99,9280.16,9184.56,33870000
9314.92,9187.85,9320.88,9137.25,53200000
9311.39,9314.96,9351.07,9301.25,47530000
9313.13,9364.01,9390.56,9260.26,95400000
9241.1,9284.96,9329.68,9219.86,57390000
9255.4,9229.07,9263.58,9226.53,46120000
9345.07,9241.71,9359.51,9227.06,43350000
9340.11,9352.65,9375.3,9306.71,42440000
9349.94,9329.06,9349.94,9289.89,47280000
9439.94,9414.57,9476.68,9414.57,45260000
9438.96,9472.56,9473.55,9421.36,39250000
9493.39,9431.37,9505.84,9404.03,33090000
9527.07,9500.13,9568.12,9500.13,38570000
9490.33,9536.14,9536.14,9430.14,40550000
9450.8,9474.17,9512.11,9424.04,28330000
9352.88,9420.48,9420.48,9331.67,33060000
9363.59,9363.69,9412.28,9350.35,30380000
9368.26,9389.99,9398.16,9360.57,31910000
9395.36,9382.17,9412.25,9382.17,31590000
9444.69,9398.94,9451.45,9377.78,27080000
9481.29,9432.32,9491.09,9419.14,38040000
9393.41,9460.0,9460.0,9371.73,41760000
9199.57,9330.15,9330.15,9185.26,520350000
9267.43,9215.32,9304.1,9203.49,47570000
9262.96,9275.32,9295.47,9245.53,39500000
9381.32,9296.16,9404.32,9296.16,51040000
9386.27,9375.0,9397.82,9315.43,47200000
9403.16,9490.68,9491.68,9351.42,80940000
9345.86,9404.62,9406.88,9331.96,50110000
9323.4,9340.04,9340.04,9307.35,37460000
9209.14,9301.55,9301.55,9196.04,44090000
9232.27,9211.34,9253.25,9193.7,49140000
9242.29,9222.23,9273.08,9207.3,42100000
9140.37,9138.05,9184.96,9096.74,79330000
9041.07,9079.81,9095.14,8961.22,65700000
9035.61,9021.21,9118.02,8992.71,54400000
8995.32,9059.08,9092.23,8951.74,45240000
9128.91,9009.36,9128.91,9009.36,41860000
9141.15,9129.95,9176.99,9118.51,41440000
9082.78,9174.01,9188.87,9051.97,38680000
9133.19,9060.7,9147.04,8972.0,52940000
8907.35,9115.74,9115.74,8886.08,53390000
8875.89,8917.43,8933.65,8753.39,51810000
8996.41,8906.42,9006.48,8906.42,40670000
9115.48,8999.18,9115.48,8999.18,31550000
8990.23,9114.84,9127.93,8990.23,32490000
9075.09,9011.63,9106.44,9011.63,99280000
9057.57,9077.95,9113.45,9045.86,38440000
8950.6,9095.32,9124.24,8950.6,37680000
8909.83,8900.43,8942.2,8857.82,28100000
8951.72,8913.88,8986.03,8879.21,44370000
8858.1,8953.59,8953.59,8818.73,43770000
8996.43,8851.99,8996.43,8851.32,37190000
9044.91,8997.1,9061.88,8983.62,43840000
9071.17,9051.08,9099.22,9045.61,30970000
8992.64,9085.24,9085.86,8985.39,37600000
9120.64,9056.0,9139.72,9053.17,31370000
9241.13,9143.03,9265.33,9143.03,47320000
9292.65,9249.04,9294.75,9249.04,37860000
9349.86,9309.17,9349.86,9292.0,36620000
9384.81,9361.36,9384.81,9291.37,54660000
9382.44,9409.03,9409.03,9349.21,46780000
9488.92,9404.4,9503.01,9393.8,56160000
9500.08,9505.86,9525.12,9486.85,42890000
9509.87,9465.03,9525.57,9444.41,49620000
9467.49,9508.38,9508.38,9377.16,49210000
9415.41,9457.03,9498.9,9411.8,42850000
9465.58,9408.11,9511.04,9362.47,51000000
9483.74,9465.14,9491.53,9433.05,73180000
9391.39,9469.13,9471.96,9334.73,37380000
9353.06,9401.42,9414.11,9347.81,41000000
9300.39,9324.02,9324.02,9244.28,42140000
9327.43,9292.98,9333.61,9292.98,33700000
9426.68,9348.67,9434.82,9348.67,33950000
9483.66,9425.18,9483.66,9409.71,48020000
9371.28,9490.43,9507.25,9356.35,47700000
9177.06,9349.63,9349.63,9168.82,109260000
9083.35,9172.72,9172.72,9021.53,41900000
9140.28,9121.12,9151.58,9095.91,38100000
9225.38,9144.16,9225.38,9124.6,38060000
9170.18,9254.24,9294.73,9147.22,38630000
9204.3,9158.09,9221.01,9135.9,31770000
9281.67,9218.54,9285.97,9166.94,41420000
9448.28,9311.19,9448.28,9304.31,50940000
9380.73,9404.4,9404.4,9304.61,34030000
9455.4,9399.86,9462.0,9389.82,35550000
9468.54,9441.83,9474.05,9413.63,36880000
9509.27,9459.23,9610.09,9459.23,60810000
9515.42,9486.61,9525.97,9471.33,35900000
9584.1,9517.07,9584.1,9509.48,38810000
9620.26,9583.18,9621.08,9571.11,39890000
9673.1,9582.72,9705.86,9563.72,47720000
9530.05,9625.04,9651.48,9434.34,216040000
9558.75,9526.7,9570.77,9474.65,117240000
9590.67,9539.76,9590.67,9520.66,83820000
9558.54,9591.34,9591.34,9431.7,84880000
9587.99,9545.58,9588.35,9520.06,69950000
9514.52,9587.3,9587.3,9501.51,85740000
9565.92,9524.99,9593.73,9520.52,27600000
9685.3,9615.04,9695.26,9615.04,61740000
9707.84,9695.64,9713.67,9666.47,60710000
9681.45,9707.64,9726.38,9666.67,59990000
9708.38,9706.11,9737.23,9686.09,58080000
9691.88,9710.13,9725.1,9681.23,75060000
9684.74,9683.0,9696.95,9637.66,57410000
9717.62,9704.03,9726.3,9681.46,46710000
9643.96,9699.51,9701.76,9621.45,45110000
9565.82,9638.45,9638.45,9564.53,59860000
9628.67,9592.38,9636.99,9544.51,55560000
9592.81,9628.69,9655.64,9583.82,35490000
9551.8,9605.88,9637.65,9538.25,40260000
9533.25,9528.82,9539.77,9482.0,57820000
9479.7,9529.07,9529.07,9463.32,55990000
9497.25,9479.01,9530.36,9463.26,48160000
9539.88,9532.97,9562.17,9532.56,47390000
9544.7,9543.69,9544.96,9501.53,71210000
9542.0,9550.74,9584.22,9542.0,42790000
9526.13,9537.05,9543.0,9516.21,29550000
9489.13,9522.13,9527.04,9489.13,44610000
9383.62,9497.67,9577.02,9377.85,50880000
9338.85,9405.37,9450.94,9338.56,54750000
9437.06,9333.1,9455.45,9328.76,53550000
9422.62,9456.58,9467.53,9405.99,41250000
9467.39,9417.23,9469.92,9417.23,60830000
9454.73,9459.94,9464.19,9378.19,43710000
9460.94,9457.3,9481.92,9423.38,43260000
9505.14,9471.22,9520.66,9446.7,61400000
9577.84,9604.42,9632.5,9559.17,58550000
9655.58,9598.29,9662.86,9598.29,43490000
9737.21,9677.65,9759.97,9669.15,48800000
9757.52,9729.97,9794.5,9723.23,50810000
9813.93,9759.75,9832.36,9759.75,58670000
9892.63,9822.73,9898.07,9822.73,81820000
9922.72,9923.86,9954.47,9907.33,34090000
9940.07,9931.34,9974.9,9921.44,31210000
9874.66,9933.44,9933.44,9873.42,42490000
10021.43,9925.9,10057.81,9925.9,66720000
9988.49,9981.91,9999.17,9929.01,44690000
9960.0,10012.5,10025.39,9912.2,66200000
9913.63,9907.93,9926.25,9849.5,62420000
9935.53,9975.44,9989.52,9934.52,50900000
9987.26,9967.36,10004.67,9947.43,41610000
10051.67,10003.42,10051.67,9988.37,42600000
10097.94,10092.0,10105.11,10019.92,49470000
10114.67,10098.92,10138.3,10063.86,53030000
10209.03,10117.53,10214.17,10117.53,61770000
10271.99,10215.45,10298.93,10215.45,48210000
10327.66,10281.4,10383.82,10277.84,58870000
10256.55,10314.3,10314.3,10216.35,43450000
10234.26,10277.57,10290.83,10219.7,25940000
10185.96,10217.84,10258.5,10139.89,48950000
10225.57,10209.56,10277.47,10209.56,49710000
10015.13,10120.47,10120.47,10005.19,57630000
10189.74,10023.95,10214.77,10005.22,55550000
10157.03,10191.79,10235.8,10153.62,61660000
10155.46,10114.1,10204.65,10106.51,66740000
10092.52,10191.61,10219.95,10058.55,57360000
10096.55,10078.12,10118.03,10040.59,51390000
10246.81,10139.94,10252.5,10134.63,60460000
10404.82,10244.22,10425.94,10238.03,85200000
10521.85,10459.01,10627.19,10452.34,100570000
10620.35,10539.76,10620.35,10507.49,109220000
10608.73,10628.24,10645.83,10575.0,64510000
10738.23,10678.25,10755.56,10674.97,77490000
10685.71,10701.7,10726.05,10633.14,69070000
10659.41,10662.88,10662.88,10568.75,66140000
10669.29,10657.44,10705.34,10653.02,49120000
10618.53,10691.43,10697.6,10570.12,42400000
10468.63,10564.08,10564.08,10468.63,48300000
10570.82,10508.17,10571.61,10503.96,42790000
10520.5,10581.02,10581.02,10520.5,51700000
10487.96,10460.18,10517.45,10417.52,42740000
10126.48,10322.06,10322.06,10111.62,84680000
9939.04,10111.87,10176.54,9935.19,74190000
10011.72,9830.22,10045.98,9525.0,104260000
9733.56,9929.72,9939.35,9603.56,86110000
9447.44,9435.64,9547.1,9323.47,124920000
9497.12,9680.34,9717.09,9349.8,83850000
9612.74,9629.16,9780.43,9579.0,79110000
9650.39,9638.23,9740.45,9596.66,58080000
9488.71,9759.1,9776.52,9464.07,72090000
9156.42,9313.37,9343.57,9106.45,89610000
8484.03,8555.39,8785.48,8477.91,141110000
8362.17,8558.13,8756.09,8342.78,107980000
8279.59,8454.85,8533.31,8248.33,91440000
7432.91,7849.01,7894.39,7384.82,169710000
7323.16,7580.18,7901.89,7285.33,160080000
6928.52,7035.22,7073.79,6685.93,149020000
7019.53,7121.48,7203.58,6723.48,126550000
6833.0,6895.24,6992.59,6706.3,123070000
7062.91,6837.17,7069.73,6766.14,123270000
7137.01,7329.44,7404.8,7116.82,144760000
6841.78,6889.01,6979.4,6735.82,102130000
7278.83,7072.86,7278.83,7066.33,110310000
7597.21,7539.78,7691.47,7281.9,105840000
7748.15,7464.85,7748.15,7424.92,80620000
7501.61,7672.87,7716.45,7438.19,81380000
7513.34,7532.11,7538.32,7328.6,65250000
7859.79,7657.21,7859.79,7657.21,91470000
7614.65,7649.06,7698.09,7595.91,71310000
7673.69,7688.79,7730.45,7549.0,76350000
7593.53,7655.0,7679.42,7585.02,62650000
7783.25,7778.54,7820.53,7675.43,64690000
8033.47,7987.68,8112.06,7955.26,86300000
8009.67,7977.69,8009.67,7889.82,67450000
8103.05,8119.64,8191.58,8043.2,65030000
8253.78,8240.33,8284.46,8218.48,79320000
7910.75,8260.47,8271.28,7907.85,68060000
7888.48,7990.15,8017.18,7801.05,95440000
8086.61,8067.59,8118.99,8045.1,71880000
8078.9,8108.75,8108.75,7977.85,50710000
7819.91,7986.88,8007.27,7819.91,63270000
8064.12,7900.04,8089.66,7899.58,62160000
8178.48,8143.92,8201.75,8062.7,50390000
8110.05,8052.59,8171.1,8006.14,56690000
8194.34,8201.87,8229.03,8169.31,50400000
8438.84,8225.55,8454.92,8225.55,67420000
8740.05,8501.98,8740.05,8492.92,76230000
8655.73,8812.86,8854.72,8651.51,96720000
8346.87,8442.09,8442.09,8327.76,78610000
8436.22,8452.0,8515.97,8410.29,59630000
8411.02,8448.35,8516.4,8399.98,58860000
8547.53,8461.17,8547.53,8441.91,55060000
8610.1,8598.82,8661.89,8591.88,43970000
8586.62,8670.26,8683.5,8544.14,51120000
8649.05,8535.81,8649.05,8527.34,47020000
8443.03,8555.23,8572.02,8443.03,56790000
8241.6,8373.57,8378.93,8120.72,69970000
8240.63,8370.93,8384.35,8200.52,58940000
8626.33,8399.4,8626.33,8399.4,63420000
8667.5,8646.06,8677.38,8573.36,58740000
8805.67,8625.92,8805.67,8605.97,54350000
8788.25,8651.34,8793.42,8629.71,58200000
8879.48,8845.66,8894.03,8803.77,32110000
9083.57,8967.25,9098.07,8956.13,60070000
9244.04,9107.29,9257.1,9103.34,76110000
9346.59,9292.23,9361.75,9283.34,65520000
9254.18,9231.92,9274.79,9190.49,92910000
9347.74,9355.31,9374.86,9272.85,54950000
9432.25,9403.99,9473.52,9365.54,70180000
9528.97,9449.48,9528.97,9442.92,72740000
9545.72,9489.77,9557.27,9463.45,60980000
9674.47,9577.4,9679.14,9577.4,71100000
9644.82,9648.36,9705.14,9604.88,61630000
9554.11,9648.92,9666.62,9438.76,65040000
9468.4,9556.2,9610.89,9455.64,50770000
9108.18,9313.17,9317.01,9108.18,91950000
9164.88,8999.27,9273.18,8979.26,64450000
9120.7,8961.01,9135.71,8911.68,58570000
9381.15,9321.96,9438.21,9293.11,69720000
9335.55,9362.78,9395.26,9295.59,61370000
9332.48,9322.16,9386.0,9289.86,98340000
9233.06,9254.3,9292.38,9222.08,51430000
9353.11,9290.79,9404.27,9288.45,49940000
9192.3,9320.06,9386.41,9192.3,45950000
9218.85,9148.33,9223.92,9059.18,52320000
9207.84,9287.72,9343.35,9207.84,52930000
9262.94,9181.38,9263.04,9125.54,42270000
9211.29,9266.41,9267.5,9154.93,47790000
9137.12,9095.39,9180.85,9026.38,103000000
9239.28,9202.04,9266.4,9173.89,68990000
9195.36,9238.39,9261.75,9180.02,52750000
9358.25,9310.83,9359.36,9295.96,53820000
9247.39,9301.08,9301.08,9227.94,62850000
9170.98,9155.91,9195.77,9127.02,89890000
9076.42,9221.89,9222.25,9076.42,66010000
9130.66,9075.87,9141.1,9038.15,57610000
9322.57,9218.71,9323.91,9218.71,56510000
9369.99,9241.45,9374.3,9197.69,57560000
9403.45,9434.39,9448.63,9353.25,51040000
9412.29,9364.88,9412.63,9340.36,45110000
9432.17,9434.72,9456.18,9403.48,61210000
9522.12,9439.15,9531.08,9413.94,50510000
9561.9,9538.15,9630.98,9538.15,64370000
9605.78,9581.12,9605.78,9511.86,43690000
9759.96,9675.94,9847.89,9675.94,51980000
9693.23,9682.63,9725.34,9630.23,56110000
9636.17,9666.91,9710.57,9630.7,49790000
9594.44,9643.59,9651.27,9554.49,46450000
9571.14,9589.52,9625.34,9557.88,44040000
9386.62,9573.8,9573.8,9303.56,61640000
9463.69,9430.67,9629.17,9430.67,99330000
9667.36,9473.33,9694.62,9455.86,68530000
9680.4,9702.13,9731.79,9635.25,58420000
9697.16,9686.8,9709.26,9647.43,54440000
9670.92,9682.03,9734.54,9620.11,59730000
9706.08,9641.41,9717.75,9609.61,63910000
9742.37,9728.76,9777.27,9700.67,44420000
9842.03,9789.45,9871.85,9785.13,51710000
9929.05,9817.28,9929.05,9810.56,49900000
9908.51,9898.39,9936.65,9878.24,45780000
9823.74,9861.08,9861.08,9754.32,37340000
9934.91,9839.71,9935.2,9837.02,38750000
9901.56,9870.97,9958.68,9840.45,48710000
9925.58,9872.38,9945.2,9847.57,39040000
9857.52,9859.07,9899.37,9823.46,39340000
9860.24,9881.35,9896.78,9785.73,40200000
9998.08,9918.04,10017.08,9917.16,36550000
10027.32,10018.68,10102.04,10018.68,47970000
10135.32,9996.9,10143.31,9994.07,46410000
10102.03,10118.44,10154.51,10099.65,43860000
10106.48,10125.35,10133.34,10014.27,44950000
10058.03,10124.53,10159.02,10057.2,58490000
10040.07,10092.08,10121.93,10000.93,50820000
10108.5,10126.33,10203.51,10095.64,47940000
9957.14,10175.41,10198.66,9942.81,62130000
9915.43,9882.07,10078.69,9854.59,66110000
10033.13,9894.68,10033.13,9894.68,53160000
9927.68,10029.09,10038.29,9868.24,68530000
10090.4,9891.07,10090.4,9891.07,61840000
10060.38,10063.66,10082.34,10037.03,50540000
10028.03,10037.24,10071.86,9995.23,51980000
10022.42,10086.73,10111.67,10018.82,43490000
10091.88,10065.82,10131.58,10023.6,42290000
10214.56,10089.75,10214.56,10089.75,47330000
10227.9,10125.86,10233.84,10113.53,55110000
10231.31,10241.39,10288.96,10199.8,132360000
9900.24,10154.4,10154.4,9874.64,82220000
10015.19,9946.69,10076.12,9946.69,49520000
10014.61,10052.81,10107.86,9999.85,49720000
9919.95,9874.89,9967.4,9874.89,56450000
9844.2,9921.35,9966.5,9788.41,54110000
10039.21,9927.19,10042.0,9927.19,58200000
10013.96,10039.57,10053.84,9996.99,51720000
9998.5,9969.89,10040.81,9956.98,58940000
10091.47,10062.24,10108.23,10044.62,54470000
10080.16,10018.78,10085.43,9984.46,45260000
10214.78,10127.59,10233.81,10127.59,88120000
10191.02,10261.5,10264.7,10175.03,55530000
10174.25,10165.54,10214.23,10163.68,55100000
10213.83,10221.72,10241.52,10176.98,50780000
10306.93,10263.74,10313.93,10263.74,60320000
10409.28,10324.68,10418.82,10322.84,71950000
10350.47,10428.74,10434.0,10320.22,60120000
10419.29,10368.14,10437.48,10348.22,55900000
10281.92,10367.21,10367.21,10244.68,55170000
10374.13,10341.12,10405.69,10322.27,53470000
10393.69,10406.66,10447.23,10356.45,62730000
10360.95,10426.14,10465.35,10354.02,66700000
10247.86,10393.16,10393.3,10243.45,69030000
10208.63,10282.93,10303.93,10146.9,63440000
10245.82,10239.75,10311.32,10219.89,60210000
10052.81,10158.53,10215.08,10029.62,60070000
9910.55,10075.62,10075.62,9894.04,59600000
9630.06,9776.83,9796.62,9551.88,98040000
9485.65,9637.76,9657.41,9434.24,179860000
9575.23,9443.36,9577.21,9418.69,101720000
9656.85,9630.12,9723.37,9587.79,65590000
9911.88,9738.9,9911.88,9729.21,71530000
10010.92,9789.96,10020.08,9710.94,59150000
10110.68,10064.14,10135.04,10064.14,75300000
10083.67,10123.92,10123.92,9998.83,60100000
10443.85,10212.98,10556.73,10212.98,134460000
10564.55,10487.38,10590.12,10439.27,142190000
10509.42,10501.79,10574.95,10475.65,112690000
10382.15,10440.88,10474.05,10378.37,94480000
10380.09,10327.49,10389.65,10306.69,65530000
10468.75,10396.45,10505.61,10372.47,80710000
10486.09,10463.06,10509.8,10434.62,65540000
10562.15,10460.7,10580.18,10457.95,59300000
10485.52,10476.54,10516.87,10464.3,54660000
10544.72,10460.89,10589.75,10460.89,52460000
10582.14,10582.63,10617.41,10567.76,56990000
10699.3,10621.96,10699.54,10621.96,69980000
10747.19,10727.06,10776.12,10712.47,64990000
10704.57,10772.81,10778.89,10690.4,51660000
10833.32,10684.46,10833.32,10677.85,63820000
10716.28,10808.07,10818.18,10716.28,133570000
10755.85,10705.29,10769.33,10686.91,67710000
10726.56,10739.12,10797.81,10681.46,64360000
10702.02,10765.23,10765.23,10642.35,57910000
10693.99,10712.93,10743.94,10670.99,61980000
10749.36,10699.39,10767.85,10671.76,64130000
10815.48,10744.9,10823.27,10724.1,56970000
10775.78,10840.64,10845.1,10765.82,63560000
10761.43,10766.23,10771.48,10603.34,63960000
10706.21,10746.12,10746.12,10615.36,65460000
10712.68,10757.4,10779.45,10701.62,61610000
10801.06,10704.37,10809.15,10696.96,69710000
10808.6,10795.74,10825.75,10757.36,87330000
10772.88,10847.12,10858.91,10751.99,86550000
10793.56,10770.67,10846.6,10767.97,118320000
10580.03,10674.58,10674.58,10447.98,86580000
10654.48,10576.06,10661.0,10574.07,48700000
10720.37,10665.44,10720.37,10665.44,46080000
10851.84,10775.78,10862.68,10751.95,54410000
10949.62,10891.39,10949.62,10888.08,80960000
10872.05,10947.12,10972.67,10872.05,77170000
10937.92,10955.57,11019.06,10912.93,75790000
10941.22,10907.74,10950.77,10864.47,63500000
11243.86,11168.27,11249.56,11131.49,88740000
11228.44,11268.9,11276.23,11200.25,72950000
11115.27,11230.74,11258.95,11076.94,65040000
11243.87,11160.89,11243.87,11150.69,65380000
11166.7,11263.74,11293.87,11166.7,54790000
11252.71,11194.94,11252.71,11158.54,87220000
11144.64,11229.45,11264.02,11082.1,66340000
11211.01,11120.43,11215.17,11113.13,104840000
11213.81,11271.14,11305.17,11213.18,58540000
11352.34,11279.5,11381.14,11248.92,68900000
11413.99,11410.73,11433.0,11372.2,65860000
11337.01,11353.87,11358.07,11263.64,52890000
11306.02,11406.3,11411.24,11271.02,141720000
11361.61,11322.6,11509.77,11312.83,190580000
11341.92,11345.65,11399.44,11151.18,207010000
11183.99,11263.15,11523.98,11039.64,364320000
11097.18,11099.73,11222.36,11050.83,166640000
11209.78,11112.62,11282.56,11112.62,109720000
11226.38,11272.14,11312.74,11163.28,102490000
11357.9,11283.73,11381.21,11222.59,87700000
11400.0,11398.79,11488.84,11352.76,201070000
11238.24,11326.47,11350.09,11218.32,87180000
11327.15,11247.44,11364.31,11223.06,61140000
11246.31,11362.78,11362.78,11225.79,61600000
11245.15,11256.99,11289.92,11169.42,76260000
11313.47,11252.43,11325.42,11245.39,59400000
11430.47,11364.73,11444.73,11319.68,69630000
11501.19,11469.04,11508.21,11442.7,68020000
11565.45,11521.95,11597.87,11520.55,78370000
11452.5,11548.88,11582.57,11439.75,74570000
11376.5,11451.3,11522.5,11364.74,76820000
11387.56,11385.65,11399.37,11319.03,71770000
11352.22,11356.36,11357.93,11278.56,60790000
11282.86,11373.01,11428.41,11151.75,97540000
11306.11,11254.78,11343.12,11254.61,67610000
11390.84,11404.64,11499.29,11367.07,104400000
11195.34,11233.58,11290.59,11171.71,104630000
11331.9,11294.06,11332.47,11233.24,64360000
11407.02,11342.17,11431.79,11322.59,71690000
11340.1,11411.58,11473.91,11264.85,72330000
11142.45,11261.04,11279.65,11126.86,81730000
11078.46,11094.39,11152.32,10990.44,79830000
11282.83,11127.33,11283.25,11127.33,62000000
11370.31,11264.65,11378.55,11254.26,52260000
11428.99,11370.22,11435.01,11317.02,59860000
11568.68,11481.12,11568.68,11475.45,63240000
11524.57,11530.4,11530.4,11462.41,53880000
11566.46,11559.76,11651.41,11556.77,79430000
11579.65,11637.71,11637.71,11557.39,61240000
11456.41,11548.9,11566.08,11453.05,59800000
11409.53,11511.74,11542.38,11399.6,90230000
11406.39,11334.76,11406.39,11315.98,267050000
11443.5,11371.24,11443.5,11303.56,71430000
11407.07,11422.45,11427.11,11368.33,61790000
11457.57,11334.56,11466.04,11334.56,74020000
11484.08,11423.15,11505.33,11397.07,56960000
11561.79,11519.19,11572.63,11506.72,50320000
11565.36,11557.56,11632.04,11541.43,50200000
11571.77,11592.04,11592.04,11534.49,57290000
11437.97,11524.27,11552.78,11437.97,54480000
11536.7,11472.15,11557.69,11450.43,45320000
11545.27,11591.78,11604.81,11545.27,66980000
11591.27,11577.91,11621.07,11548.02,57100000
11607.58,11620.37,11652.79,11598.18,50370000
11660.86,11627.78,11676.89,11602.29,53700000
